Transaction_ID,Risk_Incident,Risk_Type,Incident_Severity,Error_Code
TXN00948,1,Error,Medium,M003
TXN00949,1,Error,Medium,E002
TXN00950,0,None,None,None
TXN00951,0,None,None,None
TXN00952,0,None,None,None
TXN00953,0,None,None,None
TXN00954,1,Fraud,Medium,M003
TXN00955,0,None,None,None
TXN00956,0,None,None,None
TXN00957,0,None,None,None
TXN00958,0,None,None,None
TXN00959,0,None,None,None
TXN00960,0,None,None,None
TXN00961,0,None,None,None
TXN00962,0,None,None,None
TXN00963,0,None,None,None
TXN00964,0,None,None,None
TXN00965,0,None,None,None
TXN00966,0,None,None,None
TXN00967,0,None,None,None
TXN00968,0,None,None,None
TXN00969,0,None,None,None
TXN00970,0,None,None,None
TXN00971,0,None,None,None
TXN00972,1,Error,High,F001
TXN00973,0,None,None,None
TXN00974,0,None,None,None
TXN00975,0,None,None,None
TXN00976,0,None,None,None
TXN00977,0,None,None,None
TXN00978,0,None,None,None
TXN00979,0,None,None,None
TXN00980,0,None,None,None
TXN00981,0,None,None,None
TXN00982,0,None,None,None
TXN00983,0,None,None,None
TXN00984,0,None,None,None
TXN00985,0,None,None,None
TXN00986,0,None,None,None
TXN00987,0,None,None,None
TXN00988,0,None,None,None
TXN00989,0,None,None,None
TXN00990,0,None,None,None
TXN00991,0,None,None,None
TXN00992,0,None,None,None
TXN00993,0,None,None,None
TXN00994,0,None,None,None
TXN00995,0,None,None,None
TXN00996,0,None,None,None
TXN00997,1,Error,Medium,M003
TXN00998,0,None,None,None
TXN00999,1,Fraud,High,M003
TXN01000,0,None,None,None
TXN01001,0,None,None,None
TXN01002,0,None,None,None
TXN01003,1,Fraud,Low,E002
TXN01004,0,None,None,None
TXN01005,0,None,None,None
TXN01006,0,None,None,None
TXN01007,0,None,None,None
TXN01008,0,None,None,None
TXN01009,0,None,None,None
TXN01010,0,None,None,None
TXN01011,0,None,None,None
TXN01012,1,Misstatement,High,M003
TXN01013,1,Fraud,Low,F001
TXN01014,0,None,None,None
TXN01015,0,None,None,None
TXN01016,1,Error,High,M003
TXN01017,0,None,None,None
TXN01018,0,None,None,None
TXN01019,1,Misstatement,High,F001
TXN01020,0,None,None,None
TXN01021,0,None,None,None
TXN01022,0,None,None,None
TXN01023,1,Error,Medium,F001
TXN01024,1,Misstatement,Low,M003
TXN01025,1,Fraud,High,M003
TXN01026,0,None,None,None
TXN01027,1,Fraud,Medium,F001
TXN01028,0,None,None,None
TXN01029,0,None,None,None
TXN01030,0,None,None,None
TXN01031,0,None,None,None
TXN01032,0,None,None,None
TXN01033,0,None,None,None
TXN01034,0,None,None,None
TXN01035,0,None,None,None
TXN01036,0,None,None,None
TXN01037,0,None,None,None
TXN01038,0,None,None,None
TXN01039,0,None,None,None
TXN01040,0,None,None,None
TXN01041,0,None,None,None
TXN01042,0,None,None,None
TXN01043,0,None,None,None
TXN01044,0,None,None,None
TXN01045,1,Error,High,M003
TXN01046,0,None,None,None
TXN01047,0,None,None,None
TXN01048,0,None,None,None
TXN01049,1,Misstatement,Low,E002
TXN01050,0,None,None,None
TXN01051,1,Error,Low,E002
TXN01052,0,None,None,None
TXN01053,1,Fraud,Medium,M003
TXN01054,0,None,None,None
TXN01055,1,Fraud,Medium,M003
TXN01056,0,None,None,None
TXN01057,0,None,None,None
TXN01058,0,None,None,None
TXN01059,0,None,None,None
TXN01060,0,None,None,None
TXN01061,1,Fraud,Medium,E002
TXN01062,1,Error,High,F001
TXN01063,0,None,None,None
TXN01064,0,None,None,None
TXN01065,0,None,None,None
TXN01066,0,None,None,None
TXN01067,0,None,None,None
TXN01068,0,None,None,None
TXN01069,0,None,None,None
TXN01070,0,None,None,None
TXN01071,0,None,None,None
TXN01072,0,None,None,None
TXN01073,0,None,None,None
TXN01074,0,None,None,None
TXN01075,1,Misstatement,Low,M003
TXN01076,0,None,None,None
TXN01077,0,None,None,None
TXN01078,0,None,None,None
TXN01079,0,None,None,None
TXN01080,1,Misstatement,Low,M003
TXN01081,0,None,None,None
TXN01082,0,None,None,None
TXN01083,0,None,None,None
TXN01084,1,Error,High,E002
TXN01085,1,Misstatement,Low,M003
TXN01086,0,None,None,None
TXN01087,0,None,None,None
TXN01088,0,None,None,None
TXN01089,1,Error,Medium,M003
TXN01090,0,None,None,None
TXN01091,1,Fraud,Low,M003
TXN01092,0,None,None,None
TXN01093,0,None,None,None
TXN01094,0,None,None,None
TXN01095,0,None,None,None
TXN01096,0,None,None,None
TXN01097,0,None,None,None
TXN01098,0,None,None,None
TXN01099,0,None,None,None
TXN01100,0,None,None,None
TXN01101,0,None,None,None
TXN01102,1,Error,High,E002
TXN01103,1,Misstatement,High,F001
TXN01104,1,Fraud,Medium,M003
TXN01105,1,Error,Medium,E002
TXN01106,0,None,None,None
TXN01107,0,None,None,None
TXN01108,0,None,None,None
TXN01109,0,None,None,None
TXN01110,0,None,None,None
TXN01111,0,None,None,None
TXN01112,0,None,None,None
TXN01113,0,None,None,None
TXN01114,0,None,None,None
TXN01115,0,None,None,None
TXN01116,0,None,None,None
TXN01117,0,None,None,None
TXN01118,1,Error,Low,M003
TXN01119,0,None,None,None
TXN01120,0,None,None,None
TXN01121,1,Fraud,Medium,F001
TXN01122,1,Fraud,Low,E002
TXN01123,1,Fraud,High,F001
TXN01124,0,None,None,None
TXN01125,0,None,None,None
TXN01126,0,None,None,None
TXN01127,0,None,None,None
TXN01128,0,None,None,None
TXN01129,0,None,None,None
TXN01130,0,None,None,None
TXN01131,0,None,None,None
TXN01132,0,None,None,None
TXN01133,0,None,None,None
TXN01134,0,None,None,None
TXN01135,0,None,None,None
TXN01136,0,None,None,None
TXN01137,1,Fraud,Medium,M003
TXN01138,0,None,None,None
TXN01139,0,None,None,None
TXN01140,0,None,None,None
TXN01141,0,None,None,None
TXN01142,0,None,None,None
TXN01143,0,None,None,None
TXN01144,0,None,None,None
TXN01145,0,None,None,None
TXN01146,1,Misstatement,Medium,E002
TXN01147,0,None,None,None
TXN01148,0,None,None,None
TXN01149,1,Misstatement,Medium,M003
TXN01150,1,Fraud,Low,E002
TXN01151,0,None,None,None
TXN01152,0,None,None,None
TXN01153,0,None,None,None
TXN01154,0,None,None,None
TXN01155,0,None,None,None
TXN01156,0,None,None,None
TXN01157,0,None,None,None
TXN01158,1,Error,Low,F001
TXN01159,1,Error,Low,M003
TXN01160,0,None,None,None
TXN01161,0,None,None,None
TXN01162,0,None,None,None
TXN01163,0,None,None,None
TXN01164,0,None,None,None
TXN01165,0,None,None,None
TXN01166,0,None,None,None
TXN01167,0,None,None,None
TXN01168,0,None,None,None
TXN01169,0,None,None,None
TXN01170,0,None,None,None
TXN01171,0,None,None,None
TXN01172,1,Misstatement,High,M003
TXN01173,0,None,None,None
TXN01174,0,None,None,None
TXN01175,0,None,None,None
TXN01176,0,None,None,None
TXN01177,0,None,None,None
TXN01178,0,None,None,None
TXN01179,0,None,None,None
TXN01180,0,None,None,None
TXN01181,1,Misstatement,Medium,E002
TXN01182,0,None,None,None
TXN01183,0,None,None,None
TXN01184,1,Fraud,High,E002
TXN01185,0,None,None,None
TXN01186,1,Fraud,Low,M003
TXN01187,0,None,None,None
TXN01188,0,None,None,None
TXN01189,0,None,None,None
TXN01190,0,None,None,None
TXN01191,0,None,None,None
TXN01192,0,None,None,None
TXN01193,0,None,None,None
TXN01194,0,None,None,None
TXN01195,0,None,None,None
TXN01196,1,Fraud,Medium,F001
TXN01197,1,Error,Low,M003
TXN01198,1,Fraud,Medium,F001
TXN01199,0,None,None,None
TXN01200,0,None,None,None
TXN01201,0,None,None,None
TXN01202,0,None,None,None
TXN01203,0,None,None,None
TXN01204,0,None,None,None
TXN01205,0,None,None,None
TXN01206,0,None,None,None
TXN01207,0,None,None,None
TXN01208,0,None,None,None
TXN01209,0,None,None,None
TXN01210,1,Misstatement,High,F001
TXN01211,0,None,None,None
TXN01212,0,None,None,None
TXN01213,0,None,None,None
TXN01214,0,None,None,None
TXN01215,0,None,None,None
TXN01216,0,None,None,None
TXN01217,0,None,None,None
TXN01218,0,None,None,None
TXN01219,0,None,None,None
TXN01220,0,None,None,None
TXN01221,1,Fraud,High,M003
TXN01222,0,None,None,None
TXN01223,0,None,None,None
TXN01224,1,Misstatement,Medium,F001
TXN01225,0,None,None,None
TXN01226,0,None,None,None
TXN01227,0,None,None,None
TXN01228,0,None,None,None
TXN01229,1,Fraud,Low,F001
TXN01230,0,None,None,None
TXN01231,1,Fraud,Low,F001
TXN01232,0,None,None,None
TXN01233,0,None,None,None
TXN01234,0,None,None,None
TXN01235,0,None,None,None
TXN01236,0,None,None,None
TXN01237,1,Misstatement,High,F001
TXN01238,0,None,None,None
TXN01239,1,Error,Medium,M003
TXN01240,0,None,None,None
TXN01241,1,Error,Medium,F001
TXN01242,0,None,None,None
TXN01243,0,None,None,None
TXN01244,0,None,None,None
TXN01245,0,None,None,None
TXN01246,0,None,None,None
TXN01247,0,None,None,None
TXN01248,0,None,None,None
TXN01249,1,Misstatement,High,E002
TXN01250,0,None,None,None
TXN01251,0,None,None,None
TXN01252,0,None,None,None
TXN01253,0,None,None,None
TXN01254,0,None,None,None
TXN01255,0,None,None,None
TXN01256,0,None,None,None
TXN01257,0,None,None,None
TXN01258,0,None,None,None
TXN01259,0,None,None,None
TXN01260,0,None,None,None
TXN01261,0,None,None,None
TXN01262,0,None,None,None
TXN01263,0,None,None,None
TXN01264,0,None,None,None
TXN01265,0,None,None,None
TXN01266,0,None,None,None
TXN01267,0,None,None,None
TXN01268,0,None,None,None
TXN01269,0,None,None,None
TXN01270,0,None,None,None
TXN01271,0,None,None,None
TXN01272,1,Error,High,E002
TXN01273,0,None,None,None
TXN01274,0,None,None,None
TXN01275,0,None,None,None
TXN01276,0,None,None,None
TXN01277,0,None,None,None
TXN01278,1,Misstatement,Medium,F001
TXN01279,0,None,None,None
TXN01280,0,None,None,None
TXN01281,0,None,None,None
TXN01282,0,None,None,None
TXN01283,0,None,None,None
TXN01284,0,None,None,None
TXN01285,0,None,None,None
TXN01286,0,None,None,None
TXN01287,0,None,None,None
TXN01288,0,None,None,None
TXN01289,0,None,None,None
TXN01290,0,None,None,None
TXN01291,0,None,None,None
TXN01292,0,None,None,None
TXN01293,0,None,None,None
TXN01294,0,None,None,None
TXN01295,0,None,None,None
TXN01296,0,None,None,None
TXN01297,0,None,None,None
TXN01298,0,None,None,None
TXN01299,0,None,None,None
TXN01300,0,None,None,None
TXN01301,0,None,None,None
TXN01302,1,Misstatement,High,E002
TXN01303,0,None,None,None
TXN01304,0,None,None,None
TXN01305,0,None,None,None
TXN01306,1,Misstatement,Medium,M003
TXN01307,0,None,None,None
TXN01308,0,None,None,None
TXN01309,0,None,None,None
TXN01310,0,None,None,None
TXN01311,0,None,None,None
TXN01312,1,Error,Low,M003
TXN01313,0,None,None,None
TXN01314,0,None,None,None
TXN01315,0,None,None,None
TXN01316,0,None,None,None
TXN01317,0,None,None,None
TXN01318,0,None,None,None
TXN01319,0,None,None,None
TXN01320,0,None,None,None
TXN01321,0,None,None,None
TXN01322,0,None,None,None
TXN01323,1,Fraud,High,F001
TXN01324,0,None,None,None
TXN01325,1,Error,Medium,E002
TXN01326,0,None,None,None
TXN01327,0,None,None,None
TXN01328,0,None,None,None
TXN01329,0,None,None,None
TXN01330,0,None,None,None
TXN01331,0,None,None,None
TXN01332,0,None,None,None
TXN01333,0,None,None,None
TXN01334,1,Error,Medium,M003
TXN01335,1,Error,Medium,M003
TXN01336,0,None,None,None
TXN01337,0,None,None,None
TXN01338,0,None,None,None
TXN01339,0,None,None,None
TXN01340,0,None,None,None
TXN01341,0,None,None,None
TXN01342,0,None,None,None
TXN01343,1,Fraud,Low,F001
TXN01344,0,None,None,None
TXN01345,0,None,None,None
TXN01346,0,None,None,None
TXN01347,0,None,None,None
TXN01348,0,None,None,None
TXN01349,1,Error,Medium,F001
TXN01350,0,None,None,None
TXN01351,1,Misstatement,High,F001
TXN01352,0,None,None,None
TXN01353,0,None,None,None
TXN01354,0,None,None,None
TXN01355,0,None,None,None
TXN01356,1,Error,High,F001
TXN01357,1,Fraud,High,M003
TXN01358,0,None,None,None
TXN01359,0,None,None,None
TXN01360,0,None,None,None
TXN01361,1,Fraud,High,F001
TXN01362,0,None,None,None
TXN01363,0,None,None,None
TXN01364,0,None,None,None
TXN01365,0,None,None,None
TXN01366,0,None,None,None
TXN01367,0,None,None,None
TXN01368,1,Fraud,Medium,E002
TXN01369,0,None,None,None
TXN01370,0,None,None,None
TXN01371,1,Misstatement,Medium,E002
TXN01372,0,None,None,None
TXN01373,1,Misstatement,Medium,M003
TXN01374,0,None,None,None
TXN01375,0,None,None,None
TXN01376,1,Fraud,High,E002
TXN01377,0,None,None,None
TXN01378,0,None,None,None
TXN01379,0,None,None,None
TXN01380,0,None,None,None
TXN01381,0,None,None,None
TXN01382,0,None,None,None
TXN01383,1,Fraud,High,E002
TXN01384,0,None,None,None
TXN01385,0,None,None,None
TXN01386,0,None,None,None
TXN01387,0,None,None,None
TXN01388,0,None,None,None
TXN01389,1,Fraud,High,F001
TXN01390,0,None,None,None
TXN01391,0,None,None,None
TXN01392,0,None,None,None
TXN01393,0,None,None,None
TXN01394,0,None,None,None
TXN01395,0,None,None,None
TXN01396,0,None,None,None
TXN01397,0,None,None,None
TXN01398,0,None,None,None
TXN01399,0,None,None,None
TXN01400,0,None,None,None
TXN01401,0,None,None,None
TXN01402,0,None,None,None
TXN01403,0,None,None,None
TXN01404,0,None,None,None
TXN01405,0,None,None,None
TXN01406,0,None,None,None
TXN01407,0,None,None,None
TXN01408,0,None,None,None
TXN01409,0,None,None,None
TXN01410,1,Error,High,M003
TXN01411,0,None,None,None
TXN01412,0,None,None,None
TXN01413,0,None,None,None
TXN01414,0,None,None,None
TXN01415,0,None,None,None
TXN01416,1,Fraud,High,E002
TXN01417,0,None,None,None
TXN01418,0,None,None,None
TXN01419,0,None,None,None
TXN01420,1,Error,Low,E002
TXN01421,0,None,None,None
TXN01422,0,None,None,None
TXN01423,0,None,None,None
TXN01424,0,None,None,None
TXN01425,1,Misstatement,High,E002
TXN01426,1,Error,High,F001
TXN01427,0,None,None,None
TXN01428,1,Error,High,M003
TXN01429,0,None,None,None
TXN01430,1,Misstatement,Low,M003
TXN01431,0,None,None,None
TXN01432,0,None,None,None
TXN01433,0,None,None,None
TXN01434,0,None,None,None
TXN01435,0,None,None,None
TXN01436,0,None,None,None
TXN01437,0,None,None,None
TXN01438,0,None,None,None
TXN01439,0,None,None,None
TXN01440,0,None,None,None
TXN01441,1,Misstatement,Low,E002
TXN01442,0,None,None,None
TXN01443,0,None,None,None
TXN01444,0,None,None,None
TXN01445,1,Error,Low,E002
TXN01446,0,None,None,None
TXN01447,0,None,None,None
TXN01448,0,None,None,None
TXN01449,1,Misstatement,High,M003
TXN01450,0,None,None,None
TXN01451,0,None,None,None
TXN01452,0,None,None,None
TXN01453,1,Misstatement,Low,E002
TXN01454,0,None,None,None
TXN01455,0,None,None,None
TXN01456,1,Error,Medium,M003
TXN01457,0,None,None,None
TXN01458,0,None,None,None
TXN01459,0,None,None,None
TXN01460,0,None,None,None
TXN01461,0,None,None,None
TXN01462,0,None,None,None
TXN01463,0,None,None,None
TXN01464,0,None,None,None
TXN01465,1,Misstatement,Low,F001
TXN01466,0,None,None,None
TXN01467,1,Fraud,High,M003
TXN01468,0,None,None,None
TXN01469,1,Misstatement,High,M003
TXN01470,0,None,None,None
TXN01471,0,None,None,None
TXN01472,0,None,None,None
TXN01473,1,Fraud,Low,E002
TXN01474,0,None,None,None
TXN01475,0,None,None,None
TXN01476,0,None,None,None
TXN01477,0,None,None,None
TXN01478,0,None,None,None
TXN01479,0,None,None,None
TXN01480,0,None,None,None
TXN01481,0,None,None,None
TXN01482,0,None,None,None
TXN01483,0,None,None,None
TXN01484,0,None,None,None
TXN01485,0,None,None,None
TXN01486,0,None,None,None
TXN01487,0,None,None,None
TXN01488,0,None,None,None
TXN01489,0,None,None,None
TXN01490,0,None,None,None
TXN01491,0,None,None,None
TXN01492,0,None,None,None
TXN01493,0,None,None,None
TXN01494,0,None,None,None
TXN01495,0,None,None,None
TXN01496,0,None,None,None
TXN01497,0,None,None,None
TXN01498,0,None,None,None
TXN01499,0,None,None,None
TXN01500,1,Fraud,Medium,E002
TXN01501,0,None,None,None
TXN01502,0,None,None,None
TXN01503,0,None,None,None
TXN01504,0,None,None,None
TXN01505,0,None,None,None
TXN01506,0,None,None,None
TXN01507,0,None,None,None
TXN01508,0,None,None,None
TXN01509,0,None,None,None
TXN01510,0,None,None,None
TXN01511,0,None,None,None
TXN01512,0,None,None,None
TXN01513,1,Misstatement,Low,E002
TXN01514,0,None,None,None
TXN01515,0,None,None,None
TXN01516,0,None,None,None
TXN01517,0,None,None,None
TXN01518,1,Fraud,High,M003
TXN01519,0,None,None,None
TXN01520,1,Error,Medium,E002
TXN01521,0,None,None,None
TXN01522,1,Fraud,Medium,M003
TXN01523,0,None,None,None
TXN01524,0,None,None,None
TXN01525,0,None,None,None
TXN01526,0,None,None,None
TXN01527,0,None,None,None
TXN01528,0,None,None,None
TXN01529,0,None,None,None
TXN01530,0,None,None,None
TXN01531,0,None,None,None
TXN01532,0,None,None,None
TXN01533,0,None,None,None
TXN01534,0,None,None,None
TXN01535,0,None,None,None
TXN01536,0,None,None,None
TXN01537,0,None,None,None
TXN01538,0,None,None,None
TXN01539,0,None,None,None
TXN01540,0,None,None,None
TXN01541,0,None,None,None
TXN01542,0,None,None,None
TXN01543,0,None,None,None
TXN01544,0,None,None,None
TXN01545,1,Misstatement,Low,F001
TXN01546,0,None,None,None
TXN01547,0,None,None,None
TXN01548,0,None,None,None
TXN01549,0,None,None,None
TXN01550,0,None,None,None
TXN01551,1,Fraud,Low,M003
TXN01552,0,None,None,None
TXN01553,0,None,None,None
TXN01554,1,Error,Low,E002
TXN01555,0,None,None,None
TXN01556,0,None,None,None
TXN01557,0,None,None,None
TXN01558,0,None,None,None
TXN01559,0,None,None,None
TXN01560,1,Misstatement,Medium,E002
TXN01561,0,None,None,None
TXN01562,0,None,None,None
TXN01563,0,None,None,None
TXN01564,0,None,None,None
TXN01565,0,None,None,None
TXN01566,0,None,None,None
TXN01567,0,None,None,None
TXN01568,0,None,None,None
TXN01569,0,None,None,None
TXN01570,0,None,None,None
TXN01571,0,None,None,None
TXN01572,0,None,None,None
TXN01573,0,None,None,None
TXN01574,1,Error,Medium,E002
TXN01575,0,None,None,None
TXN01576,0,None,None,None
TXN01577,0,None,None,None
TXN01578,0,None,None,None
TXN01579,0,None,None,None
TXN01580,0,None,None,None
TXN01581,0,None,None,None
TXN01582,0,None,None,None
TXN01583,0,None,None,None
TXN01584,0,None,None,None
TXN01585,1,Misstatement,Low,M003
TXN01586,0,None,None,None
TXN01587,0,None,None,None
TXN01588,0,None,None,None
TXN01589,0,None,None,None
TXN01590,0,None,None,None
TXN01591,0,None,None,None
TXN01592,1,Misstatement,High,F001
TXN01593,0,None,None,None
TXN01594,0,None,None,None
TXN01595,0,None,None,None
TXN01596,0,None,None,None
TXN01597,0,None,None,None
TXN01598,0,None,None,None
TXN01599,0,None,None,None
TXN01600,1,Fraud,Medium,E002
TXN01601,0,None,None,None
TXN01602,0,None,None,None
TXN01603,0,None,None,None
TXN01604,0,None,None,None
TXN01605,0,None,None,None
TXN01606,0,None,None,None
TXN01607,0,None,None,None
TXN01608,0,None,None,None
TXN01609,0,None,None,None
TXN01610,0,None,None,None
TXN01611,1,Error,Medium,E002
TXN01612,0,None,None,None
TXN01613,0,None,None,None
TXN01614,0,None,None,None
TXN01615,0,None,None,None
TXN01616,0,None,None,None
TXN01617,1,Fraud,High,M003
TXN01618,0,None,None,None
TXN01619,0,None,None,None
TXN01620,0,None,None,None
TXN01621,0,None,None,None
TXN01622,0,None,None,None
TXN01623,0,None,None,None
TXN01624,1,Fraud,Medium,E002
TXN01625,0,None,None,None
TXN01626,0,None,None,None
TXN01627,0,None,None,None
TXN01628,0,None,None,None
TXN01629,0,None,None,None
TXN01630,0,None,None,None
TXN01631,0,None,None,None
TXN01632,0,None,None,None
TXN01633,0,None,None,None
