User_ID,System_Latency,Login_Frequency,Failed_Attempts,IP_Region
U260,275.11,7,2,GB
U464,240,6,0,SZ
U203,103.6,7,5,BW
U392,142.99,6,0,BH
U492,165.88,3,3,AO
U268,100.89,10,4,BG
U111,390.86,4,5,NI
U412,176.4,7,0,UY
U148,266.13,8,4,EC
U463,100.66,6,2,ST
U456,201.73,7,2,AL
U425,121.08,3,5,YE
U358,464.15,8,5,SR
U076,292.24,6,2,TW
U287,323.17,5,5,LV
U159,424.54,6,2,DZ
U393,316.45,5,3,BZ
U400,415.68,1,3,LY
U056,484.9,4,5,EG
U421,304.57,5,3,SK
U320,190.73,10,4,ES
U291,153.47,9,5,CL
U128,470.2,10,3,CH
U463,124.03,4,1,TN
U085,256.44,10,2,RU
U188,131.98,8,1,KP
U194,399.01,6,3,DZ
U291,346.84,10,3,TL
U461,218.14,6,0,ID
U059,248.77,6,0,NR
U044,440.19,4,3,IR
U357,347.39,7,0,QA
U369,405.14,5,5,AE
U461,347.15,3,1,NL
U107,425.77,3,0,MW
U098,400.98,1,1,ER
U381,281.06,10,2,ZA
U089,450.04,5,2,IR
U166,165.57,8,5,ZA
U379,472.57,1,3,BH
U292,358.93,6,5,SO
U214,214.37,5,2,ES
U235,211.31,5,0,NZ
U006,207.87,8,5,NA
U073,202.96,7,3,BT
U301,105.54,6,2,MX
U452,290.27,9,3,MZ
U147,436.88,4,2,UZ
U498,167.83,10,4,NO
U355,382.22,1,5,RW
U195,313.3,2,1,CO
U324,269.26,9,1,BB
U008,387.36,8,0,ZM
U082,241.59,7,0,AZ
U451,247.29,10,1,ET
U010,307.53,3,1,VE
U162,470.64,8,2,MT
U319,228.82,1,1,AZ
U339,339.59,5,1,MA
U102,446.86,4,1,BD
U423,209.3,9,3,PH
U140,490.11,9,0,TD
U287,363.88,6,3,PK
U212,379.01,3,3,JP
U497,185.34,9,2,YE
U447,401.41,8,1,BZ
U395,295.91,2,1,VN
U440,405.95,6,5,QA
U383,301.54,9,5,JO
U471,337.21,4,1,KE
U362,111.49,5,5,GT
U120,225.76,5,5,IL
U213,291.14,4,2,BF
U227,287.69,1,0,YE
U445,428.32,3,4,PH
U336,356.52,10,4,TR
U233,439.45,10,4,KZ
U263,183.59,8,3,EC
U364,277.43,4,5,LU
U271,106.35,9,5,PL
U057,224.75,6,1,AG
U299,350.29,5,0,AT
U119,116.14,5,0,GD
U432,334.65,3,0,GQ
U134,342.1,5,2,TG
U382,391.91,1,1,LS
U195,314.19,3,4,LA
U383,226.58,10,1,AU
U293,408.75,5,3,BT
U171,426.92,9,0,BS
U126,191.95,1,4,SV
U235,122.27,5,5,LR
U121,194.55,7,4,LT
U015,489.23,9,1,MT
U183,273.46,9,5,ME
U198,110.17,7,0,IL
U242,153.35,10,3,BT
U160,242.23,9,3,TV
U163,320.62,10,3,KR
U217,263.93,1,5,CN
U159,353.09,9,2,HN
U385,253.23,8,1,PT
U492,386.67,7,0,UZ
U051,441.84,4,5,BS
U488,267.66,5,5,RU
U257,242.89,3,5,MR
U121,370.61,8,0,NL
U013,462.88,3,5,HR
U198,257.12,5,0,US
U227,462.7,8,3,BF
U468,230.66,8,5,VC
U480,132.76,2,1,FR
U186,168.57,2,0,MM
U432,122.78,6,0,VC
U167,300.16,8,0,NR
U038,151.81,9,0,MH
U343,166.08,8,4,MV
U284,154.71,4,0,CL
U176,224.32,8,0,MN
U222,362.16,9,5,TR
U410,465.95,2,2,BW
U109,310.56,6,3,CU
U360,450.58,7,0,DM
U174,152.26,2,0,LT
U408,210.97,7,2,CM
U362,332.97,3,1,CZ
U084,124.35,2,5,AG
U071,239.62,8,0,CG
U470,414.47,4,2,MD
U007,353.28,7,4,ZM
U002,228.66,8,2,BG
U481,249.4,2,3,TO
U063,234.55,4,3,MU
U065,420.44,9,4,TJ
U034,356.36,8,3,KR
U455,288.25,4,5,MM
U277,281.26,2,2,CR
U133,391.96,5,0,BH
U062,336.28,1,0,RS
U408,115.23,4,1,LR
U264,278.9,2,4,VC
U127,457.8,10,4,LI
U104,468.46,2,2,GE
U164,470.61,7,1,KM
U338,409.38,7,3,MN
U031,229.1,7,5,IE
U231,458.42,2,5,SZ
U421,294.34,7,1,LA
U431,443.89,3,1,SI
U441,324.05,5,3,RW
U170,399.79,7,5,IR
U185,390.7,10,4,FM
U314,390.97,9,1,SI
U282,399.96,9,4,SV
U210,232.1,10,1,DO
U140,168.19,7,5,AL
U103,477.27,8,4,BZ
U442,475.28,7,0,BY
U052,397.79,3,1,LU
U197,431.78,2,2,CU
U302,267.72,9,1,KI
U361,417.24,3,1,MU
U017,438.28,3,2,HN
U060,120.55,5,2,ES
U431,363.87,8,4,KG
U072,422.17,10,4,SN
U466,409.14,3,4,MK
U019,440.84,3,0,GH
U090,440.77,5,3,RS
U237,335.6,8,3,DJ
U271,353.81,7,4,CZ
U133,170.06,9,5,US
U414,209.5,7,5,GE
U474,374.26,8,3,MR
U348,439,1,2,EG
U107,271.24,8,3,MW
U065,450.95,2,3,MN
U042,183.61,7,3,KI
U083,349.67,8,2,MU
U217,298.54,2,2,CU
U365,371.46,5,1,MY
U326,333.92,9,4,MK
U324,474.23,10,2,BD
U433,346.62,6,4,SO
U193,156.88,8,1,ES
U402,427.97,10,4,MT
U084,365.91,3,4,CO
U444,235.77,6,0,JP
U383,115.22,8,2,SD
U132,100.37,9,3,RU
U121,324.11,6,1,SY
U276,403.84,3,0,NO
U088,237,4,1,PW
U052,385.8,6,5,GH
U437,476.54,3,2,FM
U432,213.15,10,2,TG
U089,265.94,9,5,IQ
U310,395.92,1,1,CN
U185,287.91,1,2,TJ
U241,228.07,10,3,TH
U447,434.86,4,2,HT
U410,317.34,5,4,CR
U268,127.68,2,5,HT
U175,497.28,4,5,TR
U395,370.29,8,0,PS
U348,343.31,4,0,KW
U462,292.83,5,3,AZ
U428,382.17,6,0,NP
U446,233.48,5,5,VU
U312,346.01,3,4,CA
U440,266.89,5,2,TM
U354,224.92,8,5,GN
U294,389.21,2,3,IQ
U435,399.13,2,4,BH
U191,108.71,6,5,BF
U412,123.82,6,0,GT
U169,241.67,9,4,PW
U272,108.97,3,1,GA
U256,416.24,3,1,BB
U213,181.8,2,1,CF
U186,454.06,9,1,MK
U297,130.49,2,5,KI
U254,310.88,10,5,LA
U030,299.27,6,2,BA
U220,298.41,2,5,UZ
U095,279.53,8,2,GE
U355,308.51,2,5,EC
U020,360.28,10,4,IE
U026,460.77,1,2,EE
U081,498.64,8,2,NG
U473,457.24,1,3,AF
U250,175.44,7,5,MR
U378,187.4,8,2,CI
U164,303.04,8,4,MN
U193,214.74,7,2,CZ
U315,384.76,10,4,HN
U493,345.19,4,2,HT
U263,292.39,2,5,TW
U315,421.78,4,3,TV
U104,422.16,2,4,JM
U103,119.31,7,5,DZ
U115,198.08,5,2,GD
U314,494.17,6,2,UA
U178,395.19,4,2,IR
U329,370.95,9,0,RW
U412,124.46,4,5,NG
U031,426.08,4,2,GT
U011,216.75,7,1,MX
U205,134.73,5,0,PA
U209,360.04,3,5,BB
U373,199.92,6,2,PL
U389,361.08,6,3,BG
U366,446.01,1,1,FI
U382,121.69,4,4,MD
U153,172.29,6,5,SV
U047,106.36,4,4,MX
U386,341.96,4,0,PG
U368,179.69,3,2,SC
U144,189.01,2,1,ZA
U429,464.24,1,3,ZA
U192,316.11,2,5,BF
U449,392.46,3,0,GN
U079,373.66,6,3,GD
U323,126.73,5,0,MW
U111,332.14,7,1,GN
U089,471.92,8,1,CU
U121,294.21,6,4,MR
U431,490.58,10,0,BN
U185,472.72,2,2,OM
U080,299.47,5,1,FJ
U023,283.07,10,4,CN
U401,285.51,10,1,KZ
U127,196.07,10,3,BJ
U051,266.42,6,3,CL
U079,406.1,10,2,HN
U075,282.46,8,5,KG
U282,224.46,8,3,TZ
U251,239.44,1,0,PH
U469,232.33,4,1,GA
U015,454.25,2,1,ER
U405,183.21,8,5,GR
U025,459.81,1,4,MC
U463,301.71,6,2,LV
U345,345.35,7,2,EC
U154,422.37,9,2,CH
U051,378.32,3,2,GM
U053,180.82,6,5,CD
U025,408.61,9,5,PK
U136,388.77,4,1,TM
U042,143.15,3,2,PH
U257,120.21,1,5,SY
U221,252.73,2,4,KZ
U406,181.73,5,0,NA
U367,226.05,4,1,SM
U410,182.17,6,3,IT
U229,429.03,5,1,UZ
U065,314.94,6,0,NL
U462,392.63,7,3,RW
U379,154.12,4,3,US
U411,376.46,7,3,UZ
U476,175.44,8,5,SZ
U457,478.48,10,5,SM
U223,132.9,9,1,AG
U454,246.09,9,0,RU
U116,398.08,4,4,TG
U058,127.93,7,5,SD
U222,489.52,9,3,MA
U148,308.01,7,4,GW
U292,234.54,4,0,TW
U232,414.19,7,1,YE
U284,285.8,5,4,ID
U194,157.3,5,4,ML
U450,200.16,5,5,SA
U100,272.87,10,1,AT
U127,420.11,9,2,FM
U034,269.03,2,3,IS
U155,254.2,1,4,BD
U322,212.58,7,3,NG
U024,142.45,4,1,SE
U127,352.9,3,0,AU
U169,149.32,7,5,FM
U178,429.96,8,3,TN
U308,222.28,4,2,CI
U288,302.82,10,1,VC
U018,274.79,3,4,BY
U066,142.94,1,0,CZ
U260,474.5,7,4,SC
U394,491.43,1,0,EC
U462,483.67,5,5,MA
U384,324.99,3,5,PG
U178,197.87,10,4,NE
U216,495.5,5,1,MR
U426,364.36,3,4,KG
U360,281.27,10,1,VA
U271,451.5,10,4,KN
U143,456.59,3,5,GA
U466,281.44,2,4,TZ
U124,121.81,2,0,SB
U416,333.25,10,4,LS
U324,121.47,3,5,AG
U233,326.71,5,1,MX
U218,430.02,8,5,TN
U456,467.29,5,2,BF
U455,237.95,4,0,JP
U495,366.68,6,3,MU
U367,163.07,1,1,KP
U469,396.21,7,4,TL
U492,409.99,10,4,SC
U192,244.49,8,2,AD
U277,348,9,4,CZ
U293,281.58,3,5,BE
U199,407.36,1,2,SC
U304,164.32,10,2,CY
U339,318.48,10,0,BR
U314,314.81,4,2,CA
U455,312.29,9,0,TH
U030,406.6,8,3,SV
U043,341.03,3,4,SZ
U212,133.85,2,0,GA
U253,367.96,2,2,BJ
U136,430.9,3,0,GY
U386,335.79,1,5,VN
U189,484.34,4,0,IR
U271,432.06,9,2,SY
U196,243.29,3,3,IQ
U144,133.02,10,1,SD
U254,371.48,10,3,NE
U444,233.53,9,4,VE
U094,332.95,4,2,LI
U292,399.66,10,3,TZ
U250,380.16,10,5,BY
U487,210.52,1,3,NG
U444,434.48,2,1,HT
U396,257.43,6,0,SZ
U261,499.91,1,3,SK
U384,499.37,6,5,PT
U085,273.02,10,3,CG
U212,406.98,6,1,TD
U076,157.75,5,5,AZ
U368,429.87,8,3,PS
U071,102.36,7,5,LY
U157,203.13,2,1,NL
U202,487.41,7,2,TV
U164,167.95,9,1,AE
U331,449.21,1,4,GR
U319,491.32,7,0,CR
U306,451.54,9,2,GB
U140,394.97,1,2,CH
U041,250.27,4,2,GY
U130,315.34,1,3,GE
U393,232.09,5,2,DZ
U286,297.48,1,0,TR
U089,103.73,1,5,TM
U037,127.65,6,2,BS
U346,335.17,5,4,SN
U304,404.84,7,4,CL
U298,339.65,9,3,CU
U119,238.66,1,2,ML
U088,118.02,2,1,AG
U026,457.32,4,5,PG
U044,220.5,2,0,PL
U338,280.57,5,0,PA
U489,117.4,4,2,BA
U071,473.33,4,2,MZ
U319,371.63,7,3,SV
U016,191.4,1,5,GB
U064,296.04,6,1,HT
U480,403.51,8,1,CY
U166,481.22,5,4,GA
U292,461.48,4,2,NI
U242,397.16,3,2,SC
U360,463.03,2,2,KI
U355,379.07,2,2,NZ
U265,122.92,2,2,GT
U393,376.48,6,0,US
U256,366.41,5,0,LY
U398,284.57,10,1,FI
U070,460.12,6,5,UA
U037,112.98,10,1,CR
U398,354.1,10,1,DO
U241,196.53,3,0,VE
U176,380.42,10,4,TJ
U085,269.34,2,5,MK
U101,369.17,8,4,LB
U359,142.34,10,5,SB
U289,139.1,2,4,PW
U205,365.45,10,2,DK
U400,105.03,7,4,DJ
U344,294.93,10,0,JO
U424,347.23,1,1,VA
U386,420.76,10,0,KE
U286,398.3,2,1,TN
U014,254.14,4,0,PE
U064,207.28,7,2,BN
U380,292.57,5,4,IQ
U028,437.21,2,1,AZ
U345,295.12,8,0,DZ
U229,215.43,7,4,SG
U227,171.67,6,4,KH
U433,301.14,10,4,UY
U276,468.64,3,4,GN
U166,449.59,1,5,AF
U320,447.68,6,1,GW
U473,404.11,10,0,ZW
U357,401.78,5,4,LV
U378,295.95,9,5,SL
U438,459.65,4,1,TT
U123,235.38,7,5,UG
U009,136.12,1,1,TV
U284,242.02,10,1,IL
U185,120.89,1,5,SC
U124,462.91,2,0,BW
U396,256.5,7,1,PT
U125,474.21,9,5,GQ
U008,128.09,1,2,CO
U480,243.43,2,0,LI
U423,287.24,2,3,RS
U482,377.03,6,3,TZ
U247,245.92,4,3,BI
U465,266.35,7,4,BF
U047,266.56,1,3,BH
U081,443.84,10,0,AO
U436,265.83,7,5,CO
U252,494.31,5,3,NI
U319,456.59,4,4,FR
U111,492.14,10,1,NO
U157,326.27,5,5,BY
U136,268.23,6,4,UZ
U305,398.51,4,1,CF
U194,255.2,5,4,TG
U330,262.93,10,1,ZM
U105,105.66,8,3,BT
U477,327.47,4,5,ZM
U149,248.2,3,3,BS
U122,147.77,1,3,RW
U383,265.33,1,2,MN
U346,445.45,10,0,JM
U318,128.7,7,5,DE
U133,182.82,1,0,CV
U438,233.69,2,5,TT
U017,493.66,6,0,GH
U290,174.95,4,4,SB
U115,204.32,6,5,PL
U179,248.58,4,3,LB
U013,129.86,1,3,DK
U374,159.44,6,1,PT
U309,257.97,4,2,CF
U285,261.64,3,5,BA
U080,337.38,6,2,IS
U207,132.61,7,4,CN
U365,158.13,3,5,DJ
U067,383.61,5,3,PG
U048,461.42,9,1,MG
U208,280.42,9,2,ZA
U463,395.63,9,5,VU
U307,224.76,9,4,LS
U472,435.8,1,2,MR
U439,379.89,5,4,CY
U371,255.13,10,0,GM
U284,294.43,8,5,PA
U110,221.67,1,0,SD
U273,292.69,5,1,SD
U201,401.47,7,0,PE
U242,302.99,5,1,OM
U124,342.61,9,2,GM
U021,263.34,6,2,AU
U326,179.28,6,1,DJ
U272,328.66,6,0,NZ
U110,471.89,2,0,FM
U078,123.38,7,1,GE
U285,164.81,10,2,PT
U181,350.79,4,1,LT
U145,203.95,3,2,LT
U204,181.95,5,5,LR
U022,328.28,1,1,GR
U421,432.31,6,3,MA
U356,173.28,8,5,PA
U154,404.77,5,2,SN
U232,425.48,2,3,FJ
U340,392.71,2,3,CR
U466,268.78,10,4,IS
U006,153.26,4,1,SK
U097,101.73,6,3,EC
U078,148.2,4,0,PT
U074,293.07,10,3,SR
U226,262.15,2,3,FI
U175,466.69,1,5,VN
U006,406.46,4,2,AL
U239,144.24,9,3,SK
U082,256.18,10,2,MN
U471,489.21,2,2,BE
U322,401.26,7,0,MT
U466,136.19,7,1,KW
U220,430.2,8,5,LR
U058,444.9,8,0,GR
U138,197.49,1,2,GQ
U344,498.48,10,4,MY
U115,360.63,6,1,EG
U243,434.74,3,1,IT
U369,245.13,2,0,SG
U020,238.36,9,0,ID
U014,424.92,6,4,VC
U087,101.77,9,5,KZ
U009,415.25,7,2,RU
U470,169.51,9,2,CH
U233,104.83,1,5,HU
U260,175.43,5,3,ES
U041,266.87,4,1,MH
U047,182.43,10,0,MM
U398,394.76,5,2,HN
U144,296.13,3,2,HN
U099,249.49,10,2,VA
U221,348.14,1,1,LC
U212,215.73,1,1,AE
U173,406.54,9,0,AR
U426,308.33,9,3,IR
U217,420.16,10,5,KI
U468,100.75,3,5,GN
U467,219.19,6,5,BR
U089,103.36,9,4,CL
U215,489.74,6,2,CU
U451,114.13,8,2,TM
U395,442.06,9,2,BR
U374,163.74,4,0,VN
U362,181.3,10,1,SE
U279,187.2,9,3,JO
U142,150.98,1,4,VE
U271,406.8,4,2,SV
U089,169.65,8,2,LV
U183,277.8,1,0,KH
U103,445.95,4,2,NI
U154,494.78,8,4,BY
U035,182.81,8,1,SA
U407,417.52,4,5,CF
U012,150.93,2,3,UZ
U027,389.85,3,0,LA
U031,414.82,1,3,YE
U222,435.62,6,1,PH
U204,132.35,9,1,SD
U105,322.72,9,4,BW
U471,376.2,7,4,WS
U039,160.5,10,2,ZW
U133,486.14,5,4,PW
U231,433.92,9,4,NZ
U337,316.02,6,1,JP
U293,374.69,4,4,MN
U485,271.71,1,1,CU
U466,429.71,8,5,ME
U025,381.43,5,4,CU
U245,333.08,9,5,TL
U130,302.23,8,4,AM
U157,493.99,9,5,AD
U058,486.63,2,5,GD
U306,364.53,4,5,TW
U123,324.87,5,3,KH
U035,179.95,1,3,DJ
U323,359.78,10,4,ML
U166,365.85,6,4,LI
U497,125.63,2,4,KZ
U327,141.19,5,0,GB
U328,362.34,1,0,MW
U457,165.43,6,0,CD
U132,404.84,1,3,BS
U287,286.65,2,5,MN
U364,418.07,9,5,HN
U099,112.01,2,2,PS
U019,475.7,4,5,TH
U369,355.02,7,1,AR
U049,269.56,2,4,NL
U130,257.3,8,2,GT
U241,256.91,1,2,BY
U195,388.02,1,2,RS
U084,346.67,1,5,SB
U103,292.06,5,1,IS
U396,302.85,9,0,MH
U405,360.02,6,2,RW
U318,163.35,5,1,SR
U013,480.66,2,5,SL
U209,230.55,3,1,BO
U028,306.17,4,5,IQ
U147,234.51,5,3,LC
U308,177,9,0,CN
U405,490.87,2,2,KH
U354,296.53,1,0,LY
U245,119.7,10,3,LR
U117,169.21,5,1,GA
U297,365.61,6,5,ER
U334,211.23,3,3,MH
U329,497.27,6,0,TT
U279,433.04,6,3,SD
U074,296.23,4,5,LI
U174,187.48,10,1,ES
U212,353.18,7,3,DK
U440,179.17,3,2,AT
U291,396.91,6,5,DM
U451,364.06,6,1,WS
U143,162.12,7,0,LC
U435,200.37,2,0,TG
U464,237.18,5,5,TV
U124,438.17,5,5,LV
U211,279.29,2,2,TV
U208,375.47,3,0,AF
U396,265.82,10,1,IR
U017,432.19,9,5,OM
U101,332.82,8,4,AD
U425,236.92,1,2,RS
U107,425.32,2,0,PS
U421,431.33,1,3,GB
U252,392.63,10,4,TL
U243,121.81,4,4,QA
U092,261.12,3,1,ES
U092,281.91,2,4,CD
U253,124.64,6,3,BB
U125,415.87,3,3,KH
U283,150.32,10,5,BI
U463,443.25,5,4,MW
U167,259.21,2,4,BN
U399,160.71,8,0,IQ
U086,439.69,7,0,CA
U206,349.03,2,2,GB
U199,418.19,2,4,MV
U125,341.45,2,2,LS
U051,300.2,5,4,SG
U006,163.99,9,0,NO
U101,389.29,4,2,PE
U256,482.48,3,4,CV
U325,195.18,5,0,AL
U347,301.11,1,5,LU
U488,167.7,10,2,NG
U277,101.59,7,2,CO
U016,385.22,6,1,CI
U430,231.2,3,2,QA
U189,210.61,7,4,CO
U485,286.72,2,3,BR
U414,298.66,3,4,IR
U208,207.3,2,2,GD
U330,135.7,7,5,CY
U317,259.98,7,0,MV
U090,133.96,10,2,GQ
U449,442.85,5,0,SY
U220,276.19,9,2,SM
U031,435.66,2,3,BJ
U325,155.07,1,0,ER
U103,460.89,1,2,KH
U464,166.61,2,0,LC
U017,153.55,2,5,ZW
U200,478.67,3,4,DK
U457,400.35,4,4,LV
U165,143.41,4,3,LK
U461,327,1,3,CL
U070,231.12,2,4,WS
U434,207.56,7,2,DK
U029,471.59,8,0,CG
U435,366.56,10,2,IQ
U370,109.48,7,5,TR
U006,442.97,6,3,MR
U368,152.42,6,4,SI
U045,221.97,7,4,WS
U120,442.34,8,1,CV
U457,332.16,4,1,MA
U244,218.6,3,4,BS
U075,368.36,4,0,ZW
U500,397.87,9,5,PA
U306,202.41,4,1,MZ
U354,443.35,7,3,BR
U288,283.21,9,5,IN
U331,433.46,5,4,MN
U317,494.7,2,0,JP
U151,445.38,5,5,ML
U477,130.73,4,0,MD
U158,452.56,5,3,RS
U257,467.42,5,4,MM
U193,314.42,7,4,GB
U132,274.77,3,2,ZW
U014,350.13,3,5,VU
U214,106.58,9,0,BN
U203,394.72,1,2,CN
U461,452.64,8,5,ST
U053,113.58,5,3,FR
U394,457.92,10,3,SK
U182,440.33,1,5,SG
U385,378.98,6,1,MC
U029,337.74,4,1,ES
U050,388.11,9,0,SB
U353,397.93,10,4,MH
U018,306.23,1,5,DK
U367,156.66,6,4,SA
U451,183.31,10,2,JP
U354,378.79,6,3,KR
U015,489.19,1,5,VA
U150,413.72,10,4,KP
U022,245.84,5,0,SV
U308,474.33,3,2,DE
U283,336.46,9,0,SR
U224,175.31,2,2,SL
U261,422.83,7,5,BA
U013,469.47,9,4,TW
U408,331.67,4,1,KI
U005,213.91,7,4,ME
U419,161.69,3,2,UY
U116,283.87,6,1,MR
U003,266.03,8,3,MV
U400,142.43,8,3,SO
U349,410,3,3,MY
U458,368.54,2,3,HN
U001,263.91,1,2,GT
U404,382.19,9,0,CZ
U112,297.09,8,3,LY
U012,116.64,3,2,CZ
U493,474.42,8,1,CV
U208,154.32,5,3,MX
U390,367.58,2,2,ER
U257,111.63,1,3,MM
U053,443.17,6,5,SK
U078,189.4,10,3,KE
U189,353.55,2,3,VE
U068,185.87,6,4,NO
U447,475.93,8,2,NZ
U327,140.08,10,3,SO
U372,126.68,9,1,SY
U043,104.56,2,5,FR
U272,465.18,6,3,CN
U100,347.12,6,0,IR
U324,258.41,6,3,CZ
U192,290.69,2,2,ZA
U191,491.4,9,1,SN
U211,277.15,5,3,FJ
U373,477.7,10,0,SC
U022,179.74,6,5,UA
U216,277.52,6,5,UY
U430,218.1,3,0,MM
U347,200.09,10,0,PA
U328,189.52,7,3,LU
U338,458.33,5,4,TV
U376,244.64,4,2,SB
U024,293.21,6,4,GW
U320,284,3,2,SN
U084,140.26,3,1,KZ
U177,351.57,2,2,VA
U220,101,8,0,HN
U285,262.25,4,3,MV
U214,442.85,3,0,LC
U081,296.15,9,3,TJ
U010,214.8,5,4,SK
U016,444.79,3,3,LY
U174,177.51,5,2,GW
U098,263.22,9,3,MX
U325,291.33,8,4,MX
U348,227.06,3,1,ID
U480,256.44,10,2,PY
U108,280.24,9,3,SY
U405,340.41,1,5,CO
U322,130.36,3,1,ZW
U483,200.5,1,2,VU
U312,338.8,3,5,BJ
U007,336.14,10,5,TZ
U075,397.08,2,1,SA
U224,236.69,8,1,BO
U401,495.09,3,2,KM
U006,457.71,7,0,FR
U203,361.52,6,0,LI
U034,298.06,2,0,BN
U425,486.77,4,0,PW
U052,387.47,5,0,NG
U118,120.03,3,1,KM
U344,241.51,1,5,AL
U353,487.24,5,4,UG
U012,271.5,6,4,NA
U081,149.8,8,1,NP
U411,439.93,9,5,CV
U498,232.21,2,0,MU
U163,492.41,4,2,LR
U063,154.64,2,4,GD
U113,335.92,5,5,IQ
U470,170.44,6,0,MR
U186,435.65,7,2,MG
U264,267.83,3,0,PG
U233,226.49,6,0,BB
U115,493.78,4,0,ET
U270,410.94,1,0,DK
U410,457.83,4,5,SE
U499,374.57,1,1,GM
U095,325.42,3,0,EC
U229,306.27,5,0,HR
U135,222.34,2,5,BY
U001,439.77,4,3,SD
U186,411.83,1,2,MC
U132,254.44,1,3,SA
U093,432.79,2,2,RS
U117,343.36,2,5,BI
U043,286.74,4,4,ZM
U360,393.33,2,0,PH
U315,116.35,5,2,TG
U484,128.14,7,5,ST
U324,331.96,5,3,BW
U068,122.24,5,4,ZW
U074,455.59,3,3,TZ
U024,113.97,2,0,LK
U290,183.85,5,4,BR
U233,302.59,4,2,FJ
U403,228.09,8,1,NL
U208,257,8,1,ZW
U300,467.07,9,4,CA
U215,383.64,1,0,LS
U296,352.32,6,1,DZ
U090,391.39,6,5,AO
U421,213.22,10,0,ST
U447,437.82,3,1,TZ
U484,401.29,3,2,ID
U369,192.79,8,2,NG
U349,329.49,8,5,SN
U167,487.77,1,4,VN
U034,321.79,3,1,MK
U316,210.52,7,2,AM
U289,184.27,1,3,DZ
U488,329.75,5,5,EG
U186,227.18,10,0,HT
U055,330.1,8,4,MK
U115,299.12,7,0,AU
U446,309.47,10,5,SA
U245,157.38,8,3,ES
U426,180.45,10,0,MW
U194,105.31,10,4,GB
U258,217.52,9,1,CD
U334,473.01,8,3,RU
U276,316.63,3,4,KP
U014,201.25,6,5,BB
U388,417.18,7,2,NR
U489,170.06,10,3,SC
U431,352.1,7,2,KE
U313,141.43,5,5,MR
U413,486.59,2,1,PL
U397,333.17,2,3,PL
U451,116.74,4,5,LK
U107,402.28,6,2,BO
U227,340.47,1,1,CN
U313,443.93,8,2,ML
U061,105.76,7,2,VU
U219,217.52,5,1,MR
U339,364.73,10,5,KP
U500,213.07,10,2,KG
U401,430.28,7,5,BN
U404,225.41,8,3,BZ
U326,279.39,3,0,CA
U385,349.94,8,1,AF
U497,428.17,7,3,NE
U134,114.54,4,4,MN
U408,373.3,4,0,ST
U490,404.13,10,5,MC
U120,155.81,7,2,CR
U156,323.13,9,5,MA
U448,383.88,1,2,TO
U081,371.75,1,3,AT
U475,494.9,8,3,CY
U333,255.68,2,3,BD
U176,272.08,2,4,SO
U095,497.5,10,5,MR
U497,254.9,5,1,JO
U201,166.13,8,0,TG
U270,391.17,6,3,AM
U437,330.9,1,5,BD
U177,228.07,6,1,PG
U438,498.14,3,4,SB
U420,128.41,3,3,QA
U016,180.81,1,1,PY
U096,479.59,2,1,LI
U440,223.9,2,1,SD
U313,359.07,3,5,LK
U352,325.67,8,0,CL
U328,427.24,1,5,BW
U222,288.15,5,4,LI
U377,187.15,3,5,DO
U421,284.45,3,3,MM
U253,216.08,6,0,KP
U077,379.89,10,4,DO
U422,177.77,4,3,LI
U483,311.22,4,5,BR
U480,304.21,3,1,MX
U078,262.99,4,1,LT
U287,164.43,9,2,PA
U077,402.49,2,5,VN
U252,365.8,5,2,GY
U261,353.46,4,2,ZW
U360,449.04,4,1,MK
U118,427.58,2,4,UZ
U425,382.26,7,3,VU
U006,172.14,2,2,LU
U090,400.84,7,0,PE
U198,196.94,7,4,JO
U041,166.74,10,1,UG
U195,101.77,8,4,BZ
U193,148.96,5,5,SB
U002,473.36,5,0,BO
U309,323.7,7,5,CD
U077,320.37,10,1,HU
U186,146.89,8,4,MK
U388,189.31,1,5,SG
U053,446.85,8,2,MD
U339,131.07,2,3,RO
U346,287.96,2,5,DM
U253,265.98,10,4,SN
U280,236.45,9,4,TV
U266,431.68,10,0,LU
U079,262.4,6,1,MY
U449,280.93,2,4,JO
U029,128.59,2,2,FM
U221,154.64,2,2,TV
U034,381.74,6,0,NA
U116,449.54,8,1,TV
U001,365.96,9,3,AG
U143,321.07,8,4,ZW
U269,153.91,3,1,KG
U158,113.35,4,3,TL
U181,191.07,10,5,MY
U454,468.75,1,1,AO
U163,312.27,4,5,HN
U310,493.03,8,3,DO
U405,277.56,2,4,NO
U065,421.53,6,5,LV
U049,207.93,6,2,ET
U266,243.01,9,4,MR
U354,349.7,7,2,AG
U208,463.26,1,0,AM
U021,195.29,3,5,IE
U481,434.38,7,5,PL
U033,183.69,5,2,KR
U422,105.18,3,3,CV
U467,275.16,4,4,AR
U289,311.95,7,0,MT
U179,144.31,3,2,MK
U291,448.77,5,2,DO
U092,167.9,6,3,IS
U396,403.85,9,2,MR
U235,288.86,9,0,BI
U469,471.53,5,2,VC
U008,251.2,7,1,AG
U465,236.64,10,3,PE
U034,452.18,4,5,IT
U021,125.66,8,4,EG
U449,469.37,2,1,MT
U006,212.72,5,3,PE
U463,436.61,8,5,ET
U407,290.65,9,0,BR
U334,203.51,8,3,CU
U007,245.4,6,0,SC
U052,377.75,1,4,SZ
U122,223.67,9,1,TD
U196,191.55,1,1,BA
U156,242.56,6,5,BO
U400,171.08,8,4,LS
U035,277.36,2,1,AF
